restaurant,Category,Name,Calories,Carbs,Fat
Romano's Macaroni Grill,Entrees,Parmesan Fries ,170,14,8
Romano's Macaroni Grill,Appetizers,Side Of Parmesan Fries ,790,61,57
Romano's Macaroni Grill,Sandwiches,Fresh Greens Salad (Includes Dressing) ,700,59,48
Romano's Macaroni Grill,Entrees,Salad Sampler (Includes Dressing) ,110,9,8
Romano's Macaroni Grill,Salads,Wild Mushroom & Goat Cheese Flatbread ,1030,36,80
Romano's Macaroni Grill,Pizzas,Fettuccine Alfredo With Shrimp ,910,83,46
Romano's Macaroni Grill,Entrees,Chicken & Mushroom Cannelloni ,1350,91,87
Romano's Macaroni Grill,Entrees,Parmesan-Crusted Sole ,780,39,68
Romano's Macaroni Grill,Entrees,Whole Wheat Fettuccine ,1550,99,104
Romano's Macaroni Grill,Entrees,Fresh Spinach ,490,88,7
Romano's Macaroni Grill,Entrees,Shrimp ,5,1,0
Romano's Macaroni Grill,Entrees,Gelato: Dark Chocolate ,180,0,15
Romano's Macaroni Grill,Desserts,Pomegranate Italian Soda ,260,36,12
Romano's Macaroni Grill,Drinks,Margarita Prima ,130,31,0
Romano's Macaroni Grill,Drinks,Baked Prosciutto & Mozzarella ,440,52,0
Romano's Macaroni Grill,Appetizers,Stuffed Mushrooms ,800,53,46
Romano's Macaroni Grill,Appetizers,Side Fresh Greens Salad (Includes Dressing) ,640,21,66
Romano's Macaroni Grill,Sandwiches,Capellini Pomodoro ,110,9,8
Romano's Macaroni Grill,Entrees,Lentil Soup ,340,55,11
Romano's Macaroni Grill,Soups,Eggplant Quadratini ,440,28,12
Romano's Macaroni Grill,Entrees,Lobster Ravioli ,910,115,33
Romano's Macaroni Grill,Entrees,Chicken Parmesan ,710,39,41
Romano's Macaroni Grill,Entrees,Pan-Roasted Pork Chop ,940,74,57
Romano's Macaroni Grill,Entrees,Arrabbiata Sauce ,1370,58,91
Romano's Macaroni Grill,Entrees,Roasted Peppers ,230,21,11
Romano's Macaroni Grill,Entrees,Chicken Strips With Fries ,5,2,0
Romano's Macaroni Grill,Kid's Meals,Homemade Chocolate Cake ,650,58,37
Romano's Macaroni Grill,Desserts,San Pellegrino® Sparkling Mineral Water ,990,114,56
Romano's Macaroni Grill,Drinks,Calamari Fritti ,0,0,0
Romano's Macaroni Grill,Appetizers,Spicy Herb-Roasted Mussels ,850,58,51
Romano's Macaroni Grill,Appetizers,Half Roasted Turkey ,1240,92,66
Romano's Macaroni Grill,Entrees,Whole Wheat Fettuccine ,300,26,13
Romano's Macaroni Grill,Entrees,Sausage & Kale Soup ,530,52,23
Romano's Macaroni Grill,Soups,Pesto Spaghetti ,170,14,8
Romano's Macaroni Grill,Entrees,Mom’S Ricotta Meatballs & Spaghetti (Bolognese) ,1140,103,55
Romano's Macaroni Grill,Entrees,Chicken Under A Brick ,1190,95,70
Romano's Macaroni Grill,Entrees,Capellini ,1440,24,115
Romano's Macaroni Grill,Entrees,Bolognese Sauce ,340,61,6
Romano's Macaroni Grill,Entrees,Snap Peas ,430,20,25
Romano's Macaroni Grill,Entrees,Grilled Chicken & Pasta ,10,2,0
Romano's Macaroni Grill,Kid's Meals,New York Style Cheesecake ,350,43,6
Romano's Macaroni Grill,Desserts,Ginger Root Soda ,760,61,52
Romano's Macaroni Grill,Drinks,Bruschetta Crostini ,150,36,2
Romano's Macaroni Grill,Appetizers,"Shrimp, Cannellini Bean & Avocado Crostini ",460,30,34
Romano's Macaroni Grill,Appetizers,Half Caprese Panini ,650,41,47
Romano's Macaroni Grill,Entrees,Carmela’S Chicken ,460,31,31
Romano's Macaroni Grill,Entrees,Roasted Mushroom Soup ,460,56,15
Romano's Macaroni Grill,Soups,Pasta Di Mare ,220,18,10
Romano's Macaroni Grill,Entrees,Mama’S Trio ,1320,118,58
Romano's Macaroni Grill,Entrees,Chicken Scaloppine ,1510,96,98
Romano's Macaroni Grill,Entrees,Veal Saltimbocca ,1180,55,81
Romano's Macaroni Grill,Entrees,Basil Pesto Sauce ,1320,81,73
Romano's Macaroni Grill,Entrees,Roasted Tomatoes ,560,4,59
Romano's Macaroni Grill,Entrees,Chicken Strips With Salad ,15,1,1
Romano's Macaroni Grill,Kid's Meals,Lemon Passion ,470,22,32
Romano's Macaroni Grill,Desserts,Coffee ,580,65,33
Romano's Macaroni Grill,Drinks,Crispy Artichoke Potato Cakes ,0,0,0
Romano's Macaroni Grill,Appetizers,Peasant Bread ,820,41,72
Romano's Macaroni Grill,Appetizers,Pomodorina Soup ,480,89,6
Romano's Macaroni Grill,Entrees,Bibb & Blue (Includes Dressing) ,190,16,12
Romano's Macaroni Grill,Salads,Italian Sausage Pizza ,680,23,56
Romano's Macaroni Grill,Pizzas,Whole Wheat Fettuccine ,1100,100,52
Romano's Macaroni Grill,Entrees,Mom’S Ricotta Meatballs & Spaghetti (Pomodoro) ,1060,105,46
Romano's Macaroni Grill,Entrees,Grilled Chicken Spiedini ,960,91,55
Romano's Macaroni Grill,Entrees,Farfalle ,410,38,11
Romano's Macaroni Grill,Entrees,Garlic Cream Sauce ,450,91,4
Romano's Macaroni Grill,Entrees,Italian Sausage ,270,14,20
Romano's Macaroni Grill,Entrees,Mac & Cheese ,430,2,39
Romano's Macaroni Grill,Kid's Meals,Quattro Cannoli ,630,66,29
Romano's Macaroni Grill,Desserts,Limonata Nojito ,320,45,27
Romano's Macaroni Grill,Drinks,Sorrento Lemonade ,170,47,0
Romano's Macaroni Grill,Drinks,Spicy Ricotta Meatballs ,390,35,0
Romano's Macaroni Grill,Appetizers,Side Caesar Salad (Includes Dressing) ,370,17,29
Romano's Macaroni Grill,Sandwiches,Market Chop (Includes Dressing) ,160,8,13
Romano's Macaroni Grill,Entrees,"Warm Spinach Salad (Includes Dressing, No Protein) ",480,11,37
Romano's Macaroni Grill,Salads,Pomodorina Soup ,340,17,25
Romano's Macaroni Grill,Soups,Carbonara ,190,16,12
Romano's Macaroni Grill,Entrees,Lasagna Bolognese ,1260,101,68
Romano's Macaroni Grill,Entrees,Chicken Marsala ,720,46,38
Romano's Macaroni Grill,Entrees,Florentine Steak & Frites ,810,61,35
Romano's Macaroni Grill,Entrees,Alfredo Sauce ,1670,77,113
Romano's Macaroni Grill,Entrees,Roasted Mushrooms ,880,14,79
Romano's Macaroni Grill,Entrees,Chicken Strips With Broccolini ,25,1,2
Romano's Macaroni Grill,Kid's Meals,Gelato: Double Vanilla ,380,25,20
Romano's Macaroni Grill,Desserts,Minute Maid® Lemonade ,290,40,12
Romano's Macaroni Grill,Drinks,Mediterranean Olives (Without Bread) ,150,46,0
Romano's Macaroni Grill,Appetizers,Roasted Turkey ,150,4,16
Romano's Macaroni Grill,Sandwiches,Caesar Salad (Includes Dressing) ,600,52,25
Romano's Macaroni Grill,Entrees,Parmesan-Crusted Chicken (Includes Dressing) ,160,8,13
Romano's Macaroni Grill,Salads,Smoky Shrimp Flatbread ,930,53,58
Romano's Macaroni Grill,Pizzas,Fettuccine Alfredo With Chicken ,1180,77,66
Romano's Macaroni Grill,Entrees,Shrimp Portofino ,1470,94,88
Romano's Macaroni Grill,Entrees,Pan-Seared Branzino ,900,57,60
Romano's Macaroni Grill,Entrees,Spaghetti ,570,29,36
Romano's Macaroni Grill,Entrees,Cannellini Beans ,340,61,6
Romano's Macaroni Grill,Entrees,Rosemary Ham ,15,3,0
Romano's Macaroni Grill,Entrees,Spaghetti & Pomodoro ,260,2,18
Romano's Macaroni Grill,Kid's Meals,Blood Orange Italian Soda ,310,46,9
Romano's Macaroni Grill,Drinks,Italian Mojito ,130,31,0
Romano's Macaroni Grill,Drinks,Crispy Fresh Mozzarella ,290,33,0
Romano's Macaroni Grill,Appetizers,Zucchini Fritti ,790,20,66
Romano's Macaroni Grill,Appetizers,Lentil Soup ,840,81,51
Romano's Macaroni Grill,Entrees,Caesar (Includes Dressing) ,440,28,12
Romano's Macaroni Grill,Salads,Add Scallops ,420,11,39
Romano's Macaroni Grill,Sides,Margherita Pizza ,280,4,15
Romano's Macaroni Grill,Pizzas,Carmela’S Chicken ,840,101,31
Romano's Macaroni Grill,Chicken,Mushroom Ravioli ,930,111,31
Romano's Macaroni Grill,Entrees,Pollo Caprese ,900,52,62
Romano's Macaroni Grill,Entrees,Gluten-Free Penne ,560,31,22
Romano's Macaroni Grill,Entrees,Pomodoro Sauce ,400,91,2
Romano's Macaroni Grill,Entrees,Pancetta ,190,15,10
Romano's Macaroni Grill,Entrees,Pepperoni Pizza ,400,2,37
Romano's Macaroni Grill,Kid's Meals,Sorbet: White Peach ,440,48,17
Romano's Macaroni Grill,Desserts,Cranberry Orange Spritz ,160,39,0
Romano's Macaroni Grill,Drinks,Wine - 6 Ounces ,140,36,0
Romano's Macaroni Grill,Drinks,Market Chop (Includes Dressing) ,150,5,0
Romano's Macaroni Grill,Salads,Roasted Chicken & Arugula Flatbread ,1010,33,71
Romano's Macaroni Grill,Pizzas,Fettuccine Alfredo ,1060,83,50
Romano's Macaroni Grill,Entrees,Penne Rustica ,1180,91,73
Romano's Macaroni Grill,Entrees,Grilled Shrimp Spiedini ,1160,110,49
Romano's Macaroni Grill,Entrees,Rigatoni ,380,41,9
Romano's Macaroni Grill,Entrees,Broccolini ,450,91,4
Romano's Macaroni Grill,Entrees,Roasted Chicken ,10,2,0
Romano's Macaroni Grill,Entrees,Spaghetti & Meatballs ,290,3,16
Romano's Macaroni Grill,Kid's Meals,White Peach Italian Soda ,460,51,23
Romano's Macaroni Grill,Drinks,Blood Orange Cosmo ,130,31,0
Romano's Macaroni Grill,Drinks,Light Beer - 12 Ounces ,200,14,0
Romano's Macaroni Grill,Drinks,Primo Pepperoni Pizza ,110,7,0
Romano's Macaroni Grill,Pizzas,Eggplant Parmesan ,980,97,41
Romano's Macaroni Grill,Entrees,Pasta Milano ,950,76,56
Romano's Macaroni Grill,Entrees,Grilled King Salmon ,1010,111,42
Romano's Macaroni Grill,Entrees,Penne ,1110,71,68
Romano's Macaroni Grill,Entrees,Asparagus ,450,91,4
Romano's Macaroni Grill,Entrees,Ricotta Meatballs ,5,1,0
Romano's Macaroni Grill,Entrees,Spaghetti & Meat Sauce ,290,9,19
Romano's Macaroni Grill,Kid's Meals,Tiramisu ,420,48,16
Romano's Macaroni Grill,Desserts,Bellini Cipriani ,690,54,48
Romano's Macaroni Grill,Drinks,Beer - 12 Ounces ,120,7,0
Romano's Macaroni Grill,Drinks,,150,11,0
Ruby Tuesday,Seafood,Sugar Snap Peas - F&T ,335,9,15
Ruby Tuesday,Sides,Grilled Chicken Salad ,113,8,6
Ruby Tuesday,Salads,White Bean Chicken Chili ,795,48,28
Ruby Tuesday,Soups,Fire Wings ,300,37,10
Ruby Tuesday,Entrees,Baja Chicken Tacos ,178,4,11
Ruby Tuesday,Appetizers,Petite Chicken Fresco ,712,41,40
Ruby Tuesday,Chicken,Turkey Minis ,397,25,21
Ruby Tuesday,Sandwiches,Jamaican Jerk Shrimp ,791,81,40
Ruby Tuesday,Seafood,Asiago Peppercorn Sirloin* ,625,99,12
Ruby Tuesday,Entrees,Chicken Bella ,401,3,20
Ruby Tuesday,Chicken,Petite Sirloin* & Lobster Tail ,405,8,18
Ruby Tuesday,Entrees,Triple Prime Cheddar Burger* ,494,3,25
Ruby Tuesday,Burgers,Fresh Steamed Broccoli ,1076,47,77
Ruby Tuesday,Sides,Roasted Spaghetti Squash ,53,7,2
Ruby Tuesday,Sides,New Orleans Seafood ,54,6,3
Ruby Tuesday,Seafood,Kid Mac 'n Cheese ,365,2,19
Ruby Tuesday,Kid's Meals,Fresh Grilled Zucchini ,680,61,37
Ruby Tuesday,Kid's Meals,Bella Chicken Omelet ,41,4,2
Ruby Tuesday,Breakfast,Freshly Made Lemonade - Blackberry ,1262,23,53
Ruby Tuesday,Drinks,POM Tea ,203,9,0
Ruby Tuesday,Drinks,Blondie for Two ,94,13,2
Ruby Tuesday,Desserts,Freshly Made Lemonade - Raspberry ,918,129,40
Ruby Tuesday,Drinks,Tropical Sunrise ,199,8,0
Ruby Tuesday,Drinks,Spaghetti Squash Marinara - F&T,193,22,2
Ruby Tuesday,Entrees,Petite Creole Catch - F&T ,257,29,12
Ruby Tuesday,Seafood,Creole Catch ,284,18,14
Ruby Tuesday,Seafood,White Cheddar Mashed Potatoes ,240,0,10
Ruby Tuesday,Sides,Fried Mozzarella ,223,21,14
Ruby Tuesday,Appetizers,Grilled Chicken Salad ,101,10,4
Ruby Tuesday,Salads,Petite Zucchini Cakes ,795,48,28
Ruby Tuesday,Entrees,Baja Chicken Quesadilla ,397,38,19
Ruby Tuesday,Chicken,Herb-Crusted Tilapia ,1503,57,95
Ruby Tuesday,Seafood,Asian Sesame Glazed Half-Rack ,401,11,24
Ruby Tuesday,Entrees,Barbecue Grilled Chicken ,506,16,29
Ruby Tuesday,Chicken,Alpine Swiss Burger* ,295,16,4
Ruby Tuesday,Burgers,Buffalo Chicken Burger ,1017,60,65
Ruby Tuesday,Burgers,White Cheddar Mashed Potatoes ,888,70,49
Ruby Tuesday,Sides,Sweet Potato Fries ,223,21,14
Ruby Tuesday,Sides,Mediterranean Shrimp Pasta ,330,54,12
Ruby Tuesday,Entrees,Kid Pasta Marinara ,1090,80,62
Ruby Tuesday,Kid's Meals,Honest Kids Super Fruit Punch ,469,86,7
Ruby Tuesday,Kid's Meals,Mini Benedicts - Crispy Southern Chicken ,40,10,0
Ruby Tuesday,Breakfast,Freshly Made Lemonade - Pomegranate ,949,79,57
Ruby Tuesday,Drinks,Berry Fusion ,195,12,0
Ruby Tuesday,Drinks,Double Chocolate Cake ,148,5,0
Ruby Tuesday,Desserts,Handcrafted Fruit Tea - Blackberry ,813,114,36
Ruby Tuesday,Drinks,Filet* ,142,10,2
Ruby Tuesday,Entrees,Fresh Grilled Zucchini - F&T ,402,2,21
Ruby Tuesday,Sides,Petite Sliced Sirloin* - F&T ,41,4,2
Ruby Tuesday,Entrees,New Orleans Seafood ,398,20,21
Ruby Tuesday,Seafood,Creamy Mashed Cauliflower ,365,2,19
Ruby Tuesday,Sides,Southwestern Spring Rolls ,136,14,8
Ruby Tuesday,Appetizers,Blue Cheese Iceberg Tower - entrée ,158,18,8
Ruby Tuesday,Salads,Petite Spaghetti Squash Marinara ,1066,28,90
Ruby Tuesday,Entrees,Crab Cake Dinner,177,17,9
Ruby Tuesday,Seafood,Chef's Cut Sirloin* ,300,14,20
Ruby Tuesday,Entrees,Memphis Dry Rub Half-Rack ,564,5,29
Ruby Tuesday,Entrees,Chicken & Broccoli Pasta ,460,6,29
Ruby Tuesday,Entrees,Boston Blue Burger* ,1521,96,92
Ruby Tuesday,Burgers,Avocado Grilled Chicken Sandwich,1165,82,72
Ruby Tuesday,Burgers,Onion Rings ,936,56,47
Ruby Tuesday,Sides,Sauteed Baby Portabella Mushrooms ,342,37,19
Ruby Tuesday,Sides,Asiago Peppercorn Sirloin* ,140,6,10
Ruby Tuesday,Entrees,Kid Turkey Minis ,401,3,20
Ruby Tuesday,Kid's Meals,Berry Good Yogurt Parfait ,679,58,36
Ruby Tuesday,Breakfast,Sunrise Quesadilla - Bacon Avocado ,162,28,3
Ruby Tuesday,Breakfast,Freshly Made Lemonade - Strawberry ,1653,49,121
Ruby Tuesday,Drinks,Peach Splash ,206,16,0
Ruby Tuesday,Drinks,New York Cheesecake ,152,9,0
Ruby Tuesday,Desserts,Handcrafted Fruit Tea - Mixed Berry ,736,84,60
Ruby Tuesday,Drinks,Petite Sirloin* & Lobster Mac 'n Cheese ,142,9,2
Ruby Tuesday,Entrees,Fresh Grilled Asparagus (when in season) - F&T ,903,35,51
Ruby Tuesday,Sides,Petite Chicken Fresco - F&T ,78,5,5
Ruby Tuesday,Chicken,Grilled Chicken Wrap ,397,25,21
Ruby Tuesday,Sandwiches,Baked Potato - Plain ,463,43,17
Ruby Tuesday,Sides,Queso & Chips ,259,52,2
Ruby Tuesday,Appetizers,Carolina Chicken Salad ,317,28,20
Ruby Tuesday,Salads,Petite Parmesan Shrimp Pasta ,1101,52,46
Ruby Tuesday,Entrees,Asian Glazed Salmon ,678,54,36
Ruby Tuesday,Seafood,New Orleans Seafood ,417,14,25
Ruby Tuesday,Seafood,Classic Barbecue Half-Rack ,365,2,19
Ruby Tuesday,Entrees,Parmesan Shrimp Pasta ,500,29,24
Ruby Tuesday,Entrees,Bacon Cheeseburger* ,1065,88,54
Ruby Tuesday,Burgers,Chicken BLT ,1007,58,67
Ruby Tuesday,Burgers,Baked Mac 'n Cheese ,898,70,48
Ruby Tuesday,Sides,Sugar Snap Peas ,465,32,28
Ruby Tuesday,Sides,Cajun Jambalaya Pasta ,113,8,6
Ruby Tuesday,Entrees,Kid Sundae ,930,76,44
Ruby Tuesday,Kid's Meals,Garlic Cheese Biscuit ,392,53,19
Ruby Tuesday,Breakfast,Mini Benedicts - Steak ,110,12,5
Ruby Tuesday,Breakfast,Freshly Made Lemonade - Raspberry ,934,72,54
Ruby Tuesday,Drinks,Tropical Sunrise ,199,8,0
Ruby Tuesday,Drinks,Italian Cream Cake ,193,22,2
Ruby Tuesday,Desserts,Handcrafted Fruit Tea - Mango ,990,110,56
Ruby Tuesday,Drinks,Seafood Trio ,94,9,3
Ruby Tuesday,Seafood,Jumbo Lump Crab Cake - F&T ,522,7,34
Ruby Tuesday,Seafood,Fresh Grilled Green Beans - F&T ,385,15,29
